,host_count,avg_token_length,token_count,largest_token,url_length,ip_address,dots_count,critical_words,host_rank,host_country
2113,60,4.5,4,11,49,0,4,0,5524,3609
2114,60,4.5,4,11,49,0,4,0,5524,3609
2115,60,4.5,4,11,49,0,4,0,5524,3609
2116,60,4.5,4,11,49,0,4,0,5524,3609
2117,60,4.5,4,11,49,0,4,0,5524,3609
2118,60,4.5,4,11,49,0,4,0,5524,3609
2119,60,4.5,4,11,49,0,4,0,5524,3609
2120,184,5.33,3,10,47,0,2,1,1140090,311168
2121,4,4.0,3,6,21,0,2,0,44,46
2122,184,5.33,3,10,47,0,2,1,1140090,311168
2123,58,6.5,2,10,31,0,1,0,4922,1541
2124,1,6.0,3,12,63,0,3,0,-1,-1
2125,1,6.33,3,13,46,0,3,0,-1,-1
2126,57,5.33,3,10,46,0,2,0,239374,174737
2127,1,5.33,3,10,25,0,2,0,-1,-1
2128,2,6.0,3,12,28,0,2,0,-1,-1
2129,197,6.33,3,11,56,0,2,0,326,217
2130,38,6.0,2,9,21,0,1,0,-1,-1
2131,141,5.67,3,9,52,0,2,0,-1,-1
2132,11,4.33,3,7,23,0,2,0,1053420,258821
2133,99,5.33,3,7,56,0,2,0,2788,1198
2134,5,5.0,3,9,54,0,2,0,-1,-1
2135,141,5.67,3,9,52,0,2,0,-1,-1
2136,1,4.0,3,6,32,0,3,0,830736,403307
2137,108,3.33,3,4,51,1,3,0,39372,29205
2138,108,3.33,3,4,50,1,3,0,39372,29205
2139,108,3.33,3,4,52,1,3,0,39372,29205
2140,108,3.33,3,4,51,1,3,0,39372,29205
2141,108,3.33,3,4,32,0,2,0,39372,29205
2142,2,6.67,3,14,38,0,3,0,-1,-1
2143,197,6.33,3,11,56,0,2,0,326,217
2144,184,5.33,3,10,42,0,2,1,1140090,311168
2145,184,5.33,3,10,48,0,3,0,1140090,311168
2146,184,5.33,3,10,48,0,2,1,1140090,311168
2147,2,2.4,5,3,76,0,6,0,15499,644
2148,2,2.4,5,3,76,0,7,0,15499,644
2149,5,6.0,3,10,75,1,3,0,2454,1563
2150,10,5.0,2,7,19,0,1,0,-1,-1
2151,10,4.33,3,7,31,0,2,0,-1,-1
2152,40,4.33,3,7,22,0,2,0,-1,-1
2153,40,4.33,3,7,23,0,2,0,-1,-1
2154,141,5.67,3,9,52,0,2,0,-1,-1
2155,1,4.67,3,8,24,0,2,0,-1,-1
2156,184,5.33,3,10,69,1,3,0,1140090,311168
2157,184,5.33,3,10,47,0,2,1,1140090,311168
2158,99,5.33,3,7,54,0,2,0,2788,1198
2159,60,4.5,4,11,49,0,4,0,5524,3609
2160,3,3.67,3,5,34,0,2,0,-1,-1
2161,58,6.5,2,10,31,0,1,0,4922,1541
2162,1,3.33,3,4,26,0,2,0,911929,269190
2163,1,3.33,3,4,43,0,3,0,134916,35501
2164,57,5.33,3,10,46,0,2,0,239374,174737
2165,5,4.33,3,6,30,0,3,0,312588,13412
2166,5,3.67,3,6,37,0,2,0,312588,13412
2167,99,5.33,3,7,54,0,2,0,2788,1198
2168,25,5.67,3,11,62,0,5,0,124097,48634
2169,1,7.0,2,11,59,0,2,0,-1,-1
2170,39,7.5,2,12,70,0,2,0,-1,-1
2171,4,4.67,3,6,38,0,2,0,6,6
2172,2,7.33,3,14,54,0,3,0,-1,-1
2173,2,7.33,3,14,63,0,3,0,-1,-1
2174,1,3.0,3,5,44,0,2,0,557653,426380
2175,1,7.0,3,10,54,0,4,0,4312,1941
2176,7,8.0,2,13,44,0,2,0,-1,-1
2177,7,8.0,2,13,44,0,2,0,-1,-1
2178,1,6.33,3,13,49,0,3,0,-1,-1
2179,2,4.67,3,8,43,0,3,0,274349,35989
2180,6,6.67,3,11,49,0,3,0,-1,-1
2181,1,5.67,3,8,47,0,3,0,-1,-1
2182,1,3.0,4,3,65,0,2,0,526,326
2183,2,4.67,3,8,50,0,3,0,-1,-1
2184,2,6.0,3,12,130,0,2,0,3076647,92515
2185,1,5.0,3,9,25,0,2,0,565801,182544
2186,197,6.33,3,11,99,0,3,0,326,217
2187,7,7.0,2,11,64,0,1,0,326,217
2188,39,7.5,2,12,59,0,2,0,-1,-1
2189,1,4.33,3,7,29,0,2,0,-1,-1
2190,184,5.33,3,10,47,0,2,1,1140090,311168
2191,184,5.33,3,10,48,0,2,1,1140090,311168
2192,58,6.5,2,10,31,0,1,0,4922,1541
2193,1,5.0,3,9,55,0,2,0,-1,-1
2194,57,5.33,3,10,47,0,2,0,239374,174737
2195,141,5.67,3,9,52,0,2,0,-1,-1
2196,5,4.0,3,6,69,0,3,0,-1,-1
2197,5,4.33,3,7,67,0,3,1,5558,2766
2198,23,5.33,3,7,51,0,3,0,459959,104794
2199,184,5.33,3,10,47,0,2,1,1140090,311168
2200,184,5.33,3,10,47,0,2,1,1140090,311168
2201,42,4.0,3,5,33,0,2,0,6,6
2202,42,3.75,4,5,56,0,3,1,6,6
2203,141,5.67,3,9,52,0,2,0,-1,-1
2204,99,5.33,3,7,56,0,2,0,2788,1198
2205,42,4.0,3,5,33,0,2,0,-1,-1
2206,7,2.75,4,4,41,0,4,0,102,6
2207,42,3.75,4,5,56,0,4,1,6,6
2208,2,4.33,3,7,23,0,2,0,848667,223709
2209,2,4.67,3,8,24,0,2,0,-1,-1
2210,2,4.67,3,8,27,0,2,0,-1,-1
2211,197,6.33,3,11,56,0,2,0,326,217
2212,58,6.5,2,10,31,0,1,0,4922,1541
2213,1,4.33,3,7,80,0,3,0,-1,-1
2214,57,5.33,3,10,45,0,2,0,239374,174737
2215,58,6.5,2,10,31,0,1,0,4922,1541
2216,6,4.25,4,5,99,0,3,0,6,6
2217,57,5.33,3,10,47,0,2,0,239374,174737
2218,2,4.0,3,5,31,0,2,0,234914,1899
2219,2,4.0,3,5,56,0,4,0,234914,1899
2220,141,5.67,3,9,52,0,2,0,-1,-1
2221,141,5.67,3,9,52,0,2,0,-1,-1
2222,184,5.33,3,10,51,0,3,0,1140090,311168
2223,184,5.33,3,10,48,0,2,1,1140090,311168
2224,58,6.5,2,10,31,0,1,0,4922,1541
2225,57,5.33,3,10,44,0,2,0,239374,174737
2226,2,6.0,3,12,39,0,2,0,-1,-1
2227,11,4.33,3,7,23,0,2,0,1053420,258821
2228,99,5.33,3,7,54,0,2,0,2788,1198
2229,141,5.67,3,9,52,0,2,0,-1,-1
2230,9,5.67,3,11,26,0,2,0,-1,-1
2231,6,5.0,3,9,24,0,2,0,-1,-1
2232,6,5.0,3,9,31,0,2,0,-1,-1
2233,6,5.0,3,9,54,0,3,1,-1,-1
2234,6,5.0,3,9,54,0,3,1,-1,-1
2235,6,5.0,3,9,61,0,4,0,-1,-1
2236,6,5.0,3,9,61,0,4,0,-1,-1
2237,184,5.33,3,10,47,0,2,1,1140090,311168
2238,18,7.0,3,15,55,0,3,0,-1,-1
2239,42,4.0,3,5,33,0,2,0,6,6
2240,6,4.0,3,7,45,0,3,0,786890,215178
2241,42,3.75,4,5,56,0,3,1,6,6
2242,11,5.0,3,9,24,0,2,0,-1,-1
2243,11,5.0,3,9,47,0,3,0,-1,-1
2244,3,4.5,4,11,65,1,4,0,892683,232584
2245,4,2.5,2,3,50,0,2,0,135464,41989
2246,184,5.33,3,10,47,0,2,1,1140090,311168
2247,1,3.33,3,5,43,0,2,0,557653,426380
2248,1,5.0,2,7,76,0,2,0,459,264
2249,10,5.0,2,7,19,0,1,0,-1,-1
2250,10,4.33,3,7,31,0,2,0,-1,-1
2251,40,4.33,3,7,22,0,2,0,-1,-1
2252,40,4.33,3,7,23,0,2,0,-1,-1
2253,184,5.33,3,10,47,0,2,1,1140090,311168
2254,58,6.5,2,10,31,0,1,0,4922,1541
2255,9,5.5,2,8,19,0,1,0,4599,1885
2256,1,5.0,3,9,36,0,3,0,19831,7438
2257,57,5.33,3,10,47,0,2,0,239374,174737
2258,58,6.5,2,10,31,0,1,0,4922,1541
2259,1,3.67,3,6,61,0,3,0,2958,653
2260,1,7.0,3,10,31,0,2,0,-1,-1
2261,5,5.0,3,9,43,0,3,0,554295,152027
2262,57,5.33,3,10,46,0,2,0,239374,174737
2263,13,4.33,3,7,36,0,2,0,319297,239138
2264,23,4.33,3,7,31,0,2,0,2380051,397374
2265,1,6.0,3,8,65,0,2,0,-1,-1
2266,365,5.0,3,7,75,0,3,0,-1,-1
2267,10,5.0,2,7,19,0,1,0,-1,-1
2268,10,4.33,3,7,31,0,2,0,-1,-1
2269,40,4.33,3,7,22,0,2,0,-1,-1
2270,40,4.33,3,7,23,0,2,0,-1,-1
2271,2,4.33,3,7,60,0,3,0,179866,46993
2272,85,6.0,3,9,71,0,2,1,832307,1364
2273,3,2.67,3,3,82,0,3,0,84280,46420
2274,2,3.33,3,4,49,0,3,0,131,93
2275,2,3.67,3,5,39,0,2,0,2454,1563
2276,4,6.33,3,12,100,1,7,0,131,93
2277,4,6.33,3,12,100,1,7,0,131,93
2278,4,6.33,3,12,102,1,7,0,131,93
2279,4,6.33,3,12,99,1,7,0,131,93
2280,184,5.33,3,10,47,0,2,1,1140090,311168
2281,197,6.33,3,11,56,0,2,0,326,217
2282,1,4.33,3,7,66,0,3,0,-1,-1
2283,197,6.33,3,11,56,0,2,0,326,217
2284,42,4.0,3,5,33,0,2,0,6,6
2285,42,3.75,4,5,56,0,3,1,6,6
2286,1,3.0,3,3,34,0,3,0,3099,2468
2287,4,4.33,3,7,22,0,2,0,83774,30335
2288,1,6.0,3,12,51,0,3,0,280283,107620
2289,1,5.0,3,8,75,0,3,0,3493,863
2290,4,8.33,3,19,56,0,3,0,-1,-1
2291,184,5.33,3,10,47,0,2,1,1140090,311168
2292,68,4.67,3,8,29,0,2,0,-1,-1
2293,11,4.33,3,7,23,0,2,0,1053420,258821
2294,24,4.0,3,6,21,0,2,0,-1,-1
2295,99,5.33,3,7,56,0,2,0,2788,1198
2296,1,5.33,3,7,31,0,2,0,23972,22630
2297,7,5.67,3,11,64,0,3,0,269,19
2298,197,6.33,3,11,56,0,2,0,326,217
2299,197,6.33,3,11,56,0,2,0,326,217
2300,68,4.67,3,8,28,0,2,0,-1,-1
2301,68,4.67,3,8,29,0,2,0,-1,-1
2302,68,4.67,3,8,38,0,3,0,-1,-1
2303,24,4.0,3,6,21,0,2,0,-1,-1
2304,99,5.33,3,7,56,0,2,0,2788,1198
2305,3,4.0,2,5,17,0,1,0,-1,-1
2306,197,6.33,3,11,56,0,2,0,326,217
2307,25,5.67,3,11,27,0,2,0,124097,48634
2308,25,5.67,3,11,53,0,3,0,124097,48634
2309,108,3.33,3,4,51,1,3,0,39372,29205
2310,108,3.33,3,4,51,1,3,0,39372,29205
2311,108,3.33,3,4,52,1,3,0,39372,29205
2312,108,3.33,3,4,52,1,3,0,39372,29205
2313,108,3.33,3,4,32,0,2,0,39372,29205
2314,1,3.0,4,4,22,0,2,0,-1,-1
2315,2,3.0,3,3,19,0,2,0,-1,-1
2316,1,6.5,2,10,26,0,1,0,-1,-1
2317,8,4.0,3,6,30,0,2,0,788,756
2318,1,3.33,3,4,92,0,4,0,-1,-1
2319,108,3.33,3,4,51,1,3,0,39372,29205
2320,108,3.33,3,4,51,1,3,0,39372,29205
2321,108,3.33,3,4,52,1,3,0,39372,29205
2322,108,3.33,3,4,52,1,3,0,39372,29205
2323,108,3.33,3,4,32,0,2,0,39372,29205
2324,3,6.33,3,13,28,0,2,0,-1,-1
2325,3,6.33,3,13,29,0,2,0,-1,-1
2326,2,5.0,3,7,51,1,3,0,9502,999
2327,6,4.25,4,5,76,0,3,0,6,6
2328,184,5.33,3,10,52,0,3,0,1140090,311168
2329,184,5.33,3,10,48,0,2,1,1140090,311168
2330,39,7.5,2,12,66,0,2,0,-1,-1
2331,2,6.0,3,12,41,0,3,0,759759,155848
2332,12,5.0,3,9,51,0,3,0,240066,201095
2333,99,5.33,3,7,56,0,2,0,2788,1198
2334,58,6.5,2,10,31,0,1,0,4922,1541
2335,6,4.25,4,5,101,0,3,0,6,6
2336,57,5.33,3,10,46,0,2,0,239374,174737
2337,1,7.33,3,16,31,0,2,0,-1,-1
2338,99,5.33,3,7,54,0,2,0,2788,1198
2339,5,6.0,3,10,75,1,3,0,2454,1563
2340,184,5.33,3,10,48,0,2,1,1140090,311168
2341,7,5.67,3,11,64,0,3,0,269,19
2342,4,4.0,3,6,44,0,3,0,44,46
2343,8,3.33,3,5,19,0,2,0,-1,-1
2344,8,3.33,3,5,20,0,2,0,-1,-1
2345,38,6.0,2,9,25,0,1,0,-1,-1
2346,141,5.67,3,9,52,0,2,0,-1,-1
2347,13,3.67,3,5,20,0,2,0,93112,60921
2348,38,6.0,2,9,28,0,1,0,-1,-1
2349,141,5.67,3,9,52,0,2,0,-1,-1
2350,184,5.33,3,10,47,0,2,1,1140090,311168
2351,1,4.33,3,7,43,0,2,0,108947,24671
2352,1,5.0,2,7,74,0,3,0,108947,24671
2353,1,6.0,3,12,27,0,2,0,-1,-1
2354,1,5.67,3,11,56,0,3,0,-1,-1
2355,2,4.67,3,8,43,0,3,0,-1,-1
2356,2,4.67,3,8,45,0,3,0,-1,-1
2357,1,4.5,4,8,49,0,4,0,19124,5505
2358,23,5.33,3,7,51,0,3,0,459959,104794
2359,184,5.33,3,10,48,0,2,1,1140090,311168
2360,2,6.0,3,12,53,0,3,0,981364,630760
2361,2,3.0,3,3,31,0,2,0,134484,26934
2362,38,6.0,2,9,40,0,2,0,-1,-1
2363,141,5.67,3,9,52,0,2,0,-1,-1
2364,1,4.67,3,8,31,0,2,0,182795,81170
2365,9,6.67,3,14,48,0,3,0,69869,47814
2366,42,4.0,3,5,33,0,2,0,6,6
2367,1,4.0,2,5,65,0,2,0,164994,103276
2368,42,3.75,4,5,56,0,3,1,6,6
2369,4,3.75,4,8,70,1,4,0,38321,11056
2370,141,5.67,3,9,52,0,2,0,-1,-1
2371,1,4.0,3,6,64,0,3,0,1815,1529
2372,197,6.33,3,11,65,0,2,0,326,217
2373,6,3.33,3,4,53,0,3,0,84280,46420
2374,2,3.33,3,4,98,1,7,0,131,93
2375,1,3.67,3,5,50,1,3,0,54095,17603
2376,4,5.67,3,11,50,0,2,0,23925,22582
2377,2,4.33,3,7,60,0,3,0,179866,46993
2378,197,6.33,3,11,56,0,2,0,326,217
2379,1,5.0,3,9,24,0,2,0,-1,-1
2380,40,4.33,3,7,22,0,2,0,-1,-1
2381,40,4.33,3,7,23,0,2,0,-1,-1
2382,3,3.0,3,3,76,0,3,0,84280,46420
2383,184,5.33,3,10,47,0,2,1,1140090,311168
2384,184,5.33,3,10,48,0,2,1,1140090,311168
2385,11,4.33,3,7,23,0,2,0,1053420,258821
2386,99,5.33,3,7,54,0,2,0,2788,1198
2387,38,6.0,2,9,21,0,1,0,-1,-1
2388,141,5.67,3,9,52,0,2,0,-1,-1
2389,5,6.0,3,10,75,1,3,0,2454,1563
2390,4,4.0,3,6,44,0,3,0,44,46
2391,141,5.67,3,9,52,0,2,0,-1,-1
2392,141,5.67,3,9,52,0,2,0,-1,-1
2393,3,5.0,3,7,24,0,2,0,6,6
2394,141,5.67,3,9,52,0,2,0,-1,-1
2395,3,2.5,2,3,13,0,1,0,-1,-1
2396,197,6.33,3,11,56,0,2,0,326,217
2397,38,6.0,2,9,21,0,1,0,-1,-1
2398,141,5.67,3,9,52,0,2,0,-1,-1
2399,31,4.33,3,7,100,0,3,0,95,32
2400,3,3.0,3,3,76,0,3,0,84280,46420
2401,18,7.0,3,15,55,0,3,0,-1,-1
2402,2,6.67,3,14,53,0,3,0,5009,1586
2403,18,4.5,4,6,57,0,3,0,-1,-1
2404,1,4.0,3,6,61,0,3,0,825,226
2405,141,5.67,3,9,52,0,2,0,-1,-1
2406,1,7.0,3,10,69,1,3,0,4599,1885
2407,108,3.33,3,4,51,1,3,0,39372,29205
2408,108,3.33,3,4,51,1,3,0,39372,29205
2409,108,3.33,3,4,52,1,3,0,39372,29205
2410,108,3.33,3,4,52,1,3,0,39372,29205
2411,108,3.33,3,4,32,0,2,0,39372,29205
2412,1,5.0,3,9,37,0,4,0,536325,310900
2413,2,5.67,3,8,27,0,2,0,-1,-1
2414,2,5.67,3,8,54,0,3,0,-1,-1
2415,108,3.33,3,4,51,1,3,0,39372,29205
2416,108,3.33,3,4,52,1,3,0,39372,29205
2417,108,3.33,3,4,32,0,2,0,39372,29205
2418,99,5.33,3,7,54,0,2,0,2788,1198
2419,1,4.25,4,6,28,0,2,0,-1,-1
2420,1,4.33,3,7,36,0,3,0,-1,-1
2421,1,5.67,3,8,26,0,2,0,69956,7165
2422,141,5.67,3,9,52,0,2,0,-1,-1
2423,108,3.33,3,4,51,1,3,0,39372,29205
2424,108,3.33,3,4,50,1,3,0,39372,29205
2425,108,3.33,3,4,32,0,2,0,39372,29205
2426,5,6.67,3,9,30,0,2,0,-1,-1
2427,141,5.67,3,9,52,0,2,0,-1,-1
2428,5,3.25,4,6,24,0,3,0,-1,-1
2429,1,6.33,3,11,51,0,4,0,72492,54248
2430,25,5.67,3,11,60,0,3,0,124097,48634
2431,42,4.0,3,5,33,0,2,0,6,6
2432,3,4.25,4,8,67,1,4,0,38321,11056
2433,42,3.75,4,5,56,0,3,1,6,6
2434,4,2.5,2,3,50,0,2,0,135464,41989
2435,1,3.67,3,5,59,0,3,0,30616,11425
2436,1,6.0,3,11,37,0,2,0,326,217
2437,1,4.67,3,6,48,0,2,0,-1,-1
2438,2,2.67,3,3,18,0,2,0,-1,-1
2439,1,6.33,3,13,52,0,3,0,2766850,829218
2440,184,5.33,3,10,52,0,5,0,1140090,311168
2441,184,5.33,3,10,48,0,2,1,1140090,311168
2442,10,5.0,2,7,19,0,1,0,-1,-1
2443,10,4.33,3,7,31,0,2,0,-1,-1
2444,40,4.33,3,7,22,0,2,0,-1,-1
2445,40,4.33,3,7,23,0,2,0,-1,-1
2446,141,5.67,3,9,52,0,2,0,-1,-1
2447,1,4.67,3,8,32,0,2,0,156996,41065
2448,18,7.0,3,15,55,0,3,0,-1,-1
2449,1,4.4,5,8,63,0,5,0,11651,11363
2450,23,5.33,3,7,51,0,3,0,459959,104794
2451,58,6.5,2,10,31,0,1,0,4922,1541
2452,57,5.33,3,10,45,0,2,0,239374,174737
2453,9,6.33,3,13,78,0,3,0,260691,136162
2454,39,7.5,2,12,62,0,2,0,-1,-1
2455,7,8.0,2,13,44,0,2,0,-1,-1
2456,13,4.33,3,7,33,0,2,0,319297,239138
2457,1,2.67,3,3,31,0,2,0,2269,2784
2458,38,6.0,2,9,21,0,1,0,-1,-1
2459,141,5.67,3,9,52,0,2,0,-1,-1
2460,141,5.67,3,9,52,0,2,0,-1,-1
2461,141,5.67,3,9,52,0,2,0,-1,-1
2462,3,8.0,3,13,68,0,2,0,-1,-1
2463,4,4.0,3,6,92,0,2,0,2,1
2464,1,5.67,3,11,34,0,2,0,-1,-1
2465,23,5.33,3,7,51,0,3,0,459959,104794
2466,184,5.33,3,10,48,0,2,1,1140090,311168
2467,2,5.67,3,11,35,0,2,0,-1,-1
2468,1,3.25,4,5,54,0,4,0,12254,2839
2469,184,5.33,3,10,47,0,2,1,1140090,311168
2470,184,5.33,3,10,48,0,2,1,1140090,311168
2471,141,5.67,3,9,52,0,2,0,-1,-1
2472,42,4.0,3,5,33,0,2,0,6,6
2473,42,3.75,4,5,56,0,3,1,6,6
2474,141,5.67,3,9,52,0,2,0,-1,-1
2475,12,5.0,3,9,51,0,3,0,240066,201095
2476,99,5.33,3,7,54,0,2,0,2788,1198
2477,68,4.67,3,8,28,0,2,0,-1,-1
2478,68,4.67,3,8,29,0,2,0,-1,-1
2479,68,4.67,3,8,38,0,3,0,-1,-1
2480,24,4.0,3,6,21,0,2,0,-1,-1
2481,99,5.33,3,7,56,0,2,0,2788,1198
2482,1,7.0,2,11,22,0,1,0,-1,-1
2483,7,7.0,2,11,71,0,2,0,326,217
2484,3,2.0,2,2,40,0,1,0,-1,-1
2485,3,4.4,5,8,45,0,5,0,-1,-1
2486,3,6.67,3,14,29,0,2,0,-1,-1
2487,58,6.5,2,10,31,0,1,0,4922,1541
2488,1,3.33,3,4,66,0,3,0,54,9
2489,57,5.33,3,10,42,0,2,0,239374,174737
2490,18,7.0,3,15,55,0,3,0,-1,-1
2491,42,4.0,3,5,33,0,2,0,6,6
2492,6,4.0,3,7,45,0,3,0,786890,215178
2493,42,3.75,4,5,56,0,3,1,6,6
2494,11,5.0,3,9,24,0,2,0,-1,-1
2495,23,5.33,3,7,51,0,3,0,459959,104794
2496,99,5.33,3,7,54,0,2,0,2788,1198
2497,1,5.67,3,11,27,0,2,0,-1,-1
2498,9,5.5,2,8,59,1,2,0,4599,1885
2499,39,7.5,2,12,57,0,2,0,-1,-1
2500,4,4.67,3,6,50,0,2,0,6,6
2501,4,4.67,3,6,50,0,2,0,6,6
2502,141,5.67,3,9,52,0,2,0,-1,-1
2503,42,4.0,3,5,33,0,2,0,6,6
2504,42,3.75,4,5,56,0,3,1,6,6
2505,2,3.25,4,6,55,1,4,0,608,568
2506,184,5.33,3,10,47,0,2,1,1140090,311168
2507,3,4.0,2,5,17,0,1,0,-1,-1
2508,197,6.33,3,11,56,0,2,0,326,217
2509,184,5.33,3,10,47,0,2,1,1140090,311168
2510,8,4.0,3,6,30,0,2,0,788,756
2511,4,2.5,2,3,55,0,2,0,135464,41989
2512,197,6.33,3,11,56,0,2,0,326,217
2513,42,4.0,3,5,33,0,2,0,6,6
2514,42,3.75,4,5,56,0,3,1,6,6
2515,8,4.0,3,6,30,0,2,0,788,756
2516,1,5.33,3,10,55,0,3,0,303456,170496
2517,99,5.33,3,7,54,0,2,0,2788,1198
2518,184,5.33,3,10,48,0,2,1,1140090,311168
2519,184,5.33,3,10,47,0,2,1,1140090,311168
2520,197,6.33,3,11,56,0,2,0,326,217
2521,184,5.33,3,10,47,0,2,1,1140090,311168
2522,184,5.33,3,10,47,0,2,1,1140090,311168
2523,141,5.67,3,9,52,0,2,0,-1,-1
2524,38,6.0,2,9,56,0,2,0,-1,-1
2525,5,5.0,3,9,52,0,2,0,-1,-1
2526,141,5.67,3,9,52,0,2,0,-1,-1
2527,141,5.67,3,9,52,0,2,0,-1,-1
2528,40,4.33,3,7,22,0,2,0,-1,-1
2529,42,4.0,3,5,33,0,2,0,6,6
2530,42,3.75,4,5,56,0,3,1,6,6
2531,3,5.67,3,13,42,0,2,0,62395,3782
2532,58,6.5,2,10,31,0,1,0,4922,1541
2533,1,5.0,3,9,24,0,2,0,-1,-1
2534,57,5.33,3,10,47,0,2,0,239374,174737
2535,1,5.33,3,10,37,0,3,0,-1,-1
2536,58,6.5,2,10,31,0,1,0,4922,1541
2537,2,3.33,3,4,36,0,3,0,5392,951
2538,57,5.33,3,10,44,0,2,0,239374,174737
2539,1,3.33,3,4,53,0,3,0,96725,25866
2540,13,6.67,3,14,67,0,3,0,152,47
2541,99,5.33,3,7,56,0,2,0,2788,1198
2542,141,5.67,3,9,52,0,2,0,-1,-1
2543,11,4.33,3,7,23,0,2,0,1053420,258821
2544,99,5.33,3,7,54,0,2,0,2788,1198
2545,1,4.75,4,9,65,0,4,0,303456,170496
2546,108,3.33,3,4,51,1,3,0,39372,29205
2547,108,3.33,3,4,51,1,3,0,39372,29205
2548,108,3.33,3,4,51,1,3,0,39372,29205
2549,108,3.33,3,4,52,1,3,0,39372,29205
2550,108,3.33,3,4,52,1,3,0,39372,29205
2551,108,3.33,3,4,52,1,3,0,39372,29205
2552,108,3.33,3,4,32,0,2,0,39372,29205
2553,1,2.67,3,3,18,0,2,0,-1,-1
2554,5,4.0,3,6,69,0,3,0,-1,-1
2555,5,4.33,3,7,67,0,3,1,5558,2766
2556,40,4.33,3,7,22,0,2,0,-1,-1
2557,40,4.33,3,7,23,0,2,0,-1,-1
2558,4,4.0,3,6,21,0,2,0,44,46
2559,23,4.33,3,7,31,0,2,0,2380051,397374
2560,99,5.33,3,7,56,0,2,0,2788,1198
2561,1,3.75,4,8,36,0,3,0,-1,-1
2562,1,5.0,3,9,36,0,3,0,-1,-1
2563,1,4.33,3,7,36,0,2,0,-1,-1
2564,42,4.0,3,5,33,0,2,0,6,6
2565,42,3.75,4,5,56,0,3,1,6,6
2566,4,2.2,5,3,28,0,4,0,6106,280
2567,197,6.33,3,11,63,0,2,0,326,217
2568,141,5.67,3,9,52,0,2,0,-1,-1
2569,108,3.33,3,4,50,1,3,0,39372,29205
2570,108,3.33,3,4,51,1,3,0,39372,29205
2571,108,3.33,3,4,32,0,2,0,39372,29205
2572,3,6.33,3,13,29,0,2,0,-1,-1
2573,184,5.33,3,10,47,0,2,1,1140090,311168
2574,6,3.33,3,4,52,0,3,0,84280,46420
2575,1,5.67,3,11,27,0,2,0,1074,403
2576,1,3.67,3,5,53,0,3,0,74808,13804
2577,99,5.33,3,7,56,0,2,0,2788,1198
2578,2,4.5,2,6,42,0,2,0,13460,3304
2579,2,4.33,3,7,72,0,3,0,18266,5251
2580,2,2.75,4,3,31,0,3,0,599,244
2581,99,5.33,3,7,54,0,2,0,2788,1198
2582,25,5.67,3,11,27,0,2,0,124097,48634
2583,25,5.67,3,11,53,0,3,0,124097,48634
2584,184,5.33,3,10,47,0,2,1,1140090,311168
2585,108,3.33,3,4,51,1,3,0,39372,29205
2586,108,3.33,3,4,52,1,3,0,39372,29205
2587,108,3.33,3,4,32,0,2,0,39372,29205
2588,7,3.33,3,4,29,0,2,0,39372,29205
2589,7,3.33,3,4,40,0,2,0,39372,29205
2590,7,3.33,3,4,40,0,2,0,39372,29205
2591,7,3.33,3,4,41,0,2,0,39372,29205
2592,7,3.33,3,4,41,0,2,0,39372,29205
2593,1,4.5,2,6,19,0,2,0,-1,-1
2594,1,6.5,2,10,22,0,1,0,-1,-1
2595,1,3.25,4,4,43,0,2,0,514983,85256
2596,42,4.0,3,5,33,0,2,0,6,6
2597,42,3.75,4,5,56,0,3,1,6,6
2598,18,4.5,4,6,58,0,3,0,-1,-1
2599,197,6.33,3,11,63,0,2,0,326,217
2600,58,6.5,2,10,31,0,1,0,4922,1541
2601,57,5.33,3,10,45,0,2,0,239374,174737
2602,1,3.33,3,4,44,0,3,0,3493,863
2603,13,3.67,3,5,20,0,2,0,93112,60921
2604,8,4.33,3,7,22,0,2,0,-1,-1
2605,184,5.33,3,10,47,0,2,1,1140090,311168
2606,12,5.0,3,9,51,0,3,0,240066,201095
2607,99,5.33,3,7,56,0,2,0,2788,1198
2608,1,3.75,4,5,53,0,3,0,1840,338
2609,5,3.33,3,4,58,0,3,0,-1,-1
2610,108,3.33,3,4,51,1,3,0,39372,29205
2611,108,3.33,3,4,32,0,2,0,39372,29205
2612,184,5.33,3,10,48,0,2,1,1140090,311168
2613,13,4.33,3,7,36,0,2,0,319297,239138
2614,3,3.67,3,5,41,0,2,0,-1,-1
2615,184,5.33,3,10,47,0,2,1,1140090,311168
2616,58,6.5,2,10,31,0,1,0,4922,1541
2617,6,4.25,4,5,95,0,3,0,6,6
2618,57,5.33,3,10,46,0,2,0,239374,174737
2619,108,3.33,3,4,51,1,3,0,39372,29205
2620,108,3.33,3,4,50,1,3,0,39372,29205
2621,108,3.33,3,4,32,0,2,0,39372,29205
2622,85,6.0,3,9,70,0,2,1,832307,1364
2623,85,6.0,3,9,70,0,2,1,832307,1364
2624,1,4.33,3,5,22,0,2,0,-1,-1
2625,1,4.67,3,8,41,0,4,0,-1,-1
2626,141,5.67,3,9,52,0,2,0,-1,-1
2627,38,6.0,2,9,21,0,1,0,-1,-1
2628,141,5.67,3,9,52,0,2,0,-1,-1
2629,1,6.0,3,12,27,0,2,0,-1,-1
2630,42,4.0,3,5,33,0,2,0,6,6
2631,42,3.75,4,5,56,0,3,1,6,6
2632,4,3.0,3,3,72,0,5,0,86,21
2633,4,5.0,3,9,24,0,2,0,-1,-1
